NODE_KEY,PO_ID,NOTE_GUID,PARTNER_GUID_NODE_KEY,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT,LIFECYCLE_STATUS,ORDERING_STATUS,INVOICING_STATUS
C5780EA698D71EDE8CB7143ABB048255,300002838,C5780EA698D71EDE8CB7143722364255,C5780EA698D71EDE8CB712767C9E6254,EUR,5519.22,4638.00,881.22,P,,I
C5780EA698D71EDE8CB7143ABB04A255,300002839,C5780EA698D71EDE8CB7143722366255,C5780EA698D71EDE8CB712767CA04254,EUR,14102.69,11851.00,2251.69,P,,I
C5780EA698D71EDE8CB7143ABB04C255,300002840,C5780EA698D71EDE8CB7143722368255,C5780EA698D71EDE8CB712767C9FE254,EUR,3483.13,2927.00,556.13,P,,I
C5780EA698D71EDE8CB7143ABB04E255,300002841,C5780EA698D71EDE8CB714372236A255,C5780EA698D71EDE8CB712767C9DE254,EUR,53780.86,45194.00,8586.86,P,,I
C5780EA698D71EDE8CB7143ABB050255,300002842,C5780EA698D71EDE8CB714372236C255,C5780EA698D71EDE8CB712767C9B4254,EUR,4872.25,4094.33,777.92,P,,I
C5780EA698D71EDE8CB7143ABB052255,300002843,C5780EA698D71EDE8CB714372236E255,C5780EA698D71EDE8CB712767C9D8254,EUR,8811.95,7405.00,1406.95,P,,I
C5780EA698D71EDE8CB7143ABB054255,300002844,C5780EA698D71EDE8CB7143722370255,C5780EA698D71EDE8CB712767C9E2254,EUR,5033.70,4230.00,803.70,P,,I
C5780EA698D71EDE8CB7143ABB056255,300002845,C5780EA698D71EDE8CB7143722372255,C5780EA698D71EDE8CB712767C9E8254,EUR,4031.72,3388.00,643.72,P,,I
C5780EA698D71EDE8CB7143ABB058255,300002846,C5780EA698D71EDE8CB7143722374255,C5780EA698D71EDE8CB712767C9B4254,EUR,6282.82,5279.68,1003.14,P,,I
C5780EA698D71EDE8CB7143ABB05A255,300002847,C5780EA698D71EDE8CB7143722376255,C5780EA698D71EDE8CB712767CA02254,EUR,12603.29,10591.00,2012.29,P,,I
C5780EA698D71EDE8CB7143ABB05C255,300002848,C5780EA698D71EDE8CB7143722378255,C5780EA698D71EDE8CB712767C9D2254,EUR,6178.48,5192.00,986.48,P,,I
C5780EA698D71EDE8CB7143ABB05E255,300002849,C5780EA698D71EDE8CB714372237A255,C5780EA698D71EDE8CB712767C9D6254,EUR,7191.17,6043.00,1148.17,P,,I
C5780EA698D71EDE8CB7143ABB060255,300002850,C5780EA698D71EDE8CB714372237C255,C5780EA698D71EDE8CB712767C9E4254,EUR,19331.55,16245.00,3086.55,P,,I
C5780EA698D71EDE8CB7143ABB062255,300002851,C5780EA698D71EDE8CB714372237E255,C5780EA698D71EDE8CB712767C9E2254,EUR,3297.49,2771.00,526.49,P,,I
C5780EA698D71EDE8CB7143ABB064255,300002852,C5780EA698D71EDE8CB7143722380255,C5780EA698D71EDE8CB712767C9C0254,EUR,1463.58,1229.90,233.68,P,,I
C5780EA698D71EDE8CB7143ABB066255,300002853,C5780EA698D71EDE8CB7143722382255,C5780EA698D71EDE8CB712767C9B8254,EUR,7892.07,6631.99,1260.08,P,,I
C5780EA698D71EDE8CB7143ABB068255,300002854,C5780EA698D71EDE8CB7143722384255,C5780EA698D71EDE8CB712767C9EE254,EUR,5115.77,4298.97,816.80,P,,I
C5780EA698D71EDE8CB7143ABB06A255,300002855,C5780EA698D71EDE8CB7143722386255,C5780EA698D71EDE8CB712767C9F2254,EUR,521.22,438.00,83.22,P,,I
C5780EA698D71EDE8CB7143ABB06C255,300002856,C5780EA698D71EDE8CB7143722388255,C5780EA698D71EDE8CB712767C9E2254,EUR,3297.49,2771.00,526.49,P,,I
C5780EA698D71EDE8CB7143ABB06E255,300002857,C5780EA698D71EDE8CB714372238A255,C5780EA698D71EDE8CB712767CA04254,EUR,7775.46,6534.00,1241.46,P,,I
C5780EA698D71EDE8CB7143ABB070255,300002858,C5780EA698D71EDE8CB714372238C255,C5780EA698D71EDE8CB712767C9EC254,EUR,5234.80,4398.99,835.81,P,,I
C5780EA698D71EDE8CB7143ABB072255,300002859,C5780EA698D71EDE8CB714372238E255,C5780EA698D71EDE8CB712767CA04254,EUR,24302.18,20422.00,3880.18,P,,I
C5780EA698D71EDE8CB7143ABB074255,300002860,C5780EA698D71EDE8CB7143722390255,C5780EA698D71EDE8CB712767C9C2254,EUR,5007.75,4208.20,799.55,P,,I
C5780EA698D71EDE8CB7143ABB076255,300002861,C5780EA698D71EDE8CB7143722392255,C5780EA698D71EDE8CB712767C9CC254,EUR,3653.30,3070.00,583.30,P,,I
C5780EA698D71EDE8CB7143ABB078255,300002862,C5780EA698D71EDE8CB7143722394255,C5780EA698D71EDE8CB712767C9C2254,EUR,4074.08,3423.60,650.48,P,,I
C5780EA698D71EDE8CB7143ABB07A255,300002863,C5780EA698D71EDE8CB7143722396255,C5780EA698D71EDE8CB712767C9EA254,EUR,4696.93,3947.00,749.93,P,,I
C5780EA698D71EDE8CB7143ABB07C255,300002864,C5780EA698D71EDE8CB7143722398255,C5780EA698D71EDE8CB712767C9B8254,EUR,8509.64,7150.96,1358.68,P,,I
C5780EA698D71EDE8CB7143ABB07E255,300002865,C5780EA698D71EDE8CB714372239A255,C5780EA698D71EDE8CB712767C9C6254,EUR,6436.71,5409.00,1027.71,P,,I
C5780EA698D71EDE8CB7143ABB080255,300002866,C5780EA698D71EDE8CB714372239C255,C5780EA698D71EDE8CB712767C9E8254,EUR,2942.87,2473.00,469.87,P,,I
C5780EA698D71EDE8CB7143ABB082255,300002867,C5780EA698D71EDE8CB714372239E255,C5780EA698D71EDE8CB712767C9EC254,EUR,8509.67,7150.98,1358.69,P,,I
C5780EA698D71EDE8CB7143ABB084255,300002868,C5780EA698D71EDE8CB71437223A0255,C5780EA698D71EDE8CB712767C9D2254,EUR,6053.53,5087.00,966.53,P,,I
C5780EA698D71EDE8CB7143ABB086255,300002869,C5780EA698D71EDE8CB71437223A2255,C5780EA698D71EDE8CB712767CA00254,EUR,1113.84,936.00,177.84,P,,I
C5780EA698D71EDE8CB7143ABB088255,300002870,C5780EA698D71EDE8CB71437223A4255,C5780EA698D71EDE8CB712767C9F0254,EUR,660.40,554.95,105.45,P,,I
C5780EA698D71EDE8CB7143ABB08A255,300002871,C5780EA698D71EDE8CB71437223A6255,C5780EA698D71EDE8CB712767C9C6254,EUR,4676.70,3930.00,746.70,P,,I
C5780EA698D71EDE8CB7143ABB08C255,300002872,C5780EA698D71EDE8CB71437223A8255,C5780EA698D71EDE8CB712767C9EE254,EUR,7771.81,6530.93,1240.88,P,,I
C5780EA698D71EDE8CB7143ABB08E255,300002873,C5780EA698D71EDE8CB71437223AA255,C5780EA698D71EDE8CB712767C9B2254,EUR,11816.17,9929.55,1886.62,P,,I
C5780EA698D71EDE8CB7143ABB090255,300002874,C5780EA698D71EDE8CB71437223AC255,C5780EA698D71EDE8CB712767CA02254,EUR,4523.19,3801.00,722.19,P,,I
C5780EA698D71EDE8CB7143ABB092255,300002875,C5780EA698D71EDE8CB71437223AE255,C5780EA698D71EDE8CB712767C9E6254,EUR,9935.31,8349.00,1586.31,P,,I
C5780EA698D71EDE8CB7143ABB094255,300002876,C5780EA698D71EDE8CB71437223B0255,C5780EA698D71EDE8CB712767C9BC254,EUR,3982.93,3347.00,635.93,P,,I
C5780EA698D71EDE8CB7143ABB096255,300002877,C5780EA698D71EDE8CB71437223B2255,C5780EA698D71EDE8CB712767C9DA254,EUR,3259.41,2739.00,520.41,P,,I
C5780EA698D71EDE8CB7143ABB098255,300002878,C5780EA698D71EDE8CB71437223B4255,C5780EA698D71EDE8CB712767C9E8254,EUR,4249.49,3571.00,678.49,P,,I
C5780EA698D71EDE8CB7143ABB09A255,300002879,C5780EA698D71EDE8CB71437223B6255,C5780EA698D71EDE8CB712767C9D6254,EUR,7539.84,6336.00,1203.84,P,,I
C5780EA698D71EDE8CB7143ABB09C255,300002880,C5780EA698D71EDE8CB71437223B8255,C5780EA698D71EDE8CB712767C9BC254,EUR,11506.11,9669.00,1837.11,P,,I
C5780EA698D71EDE8CB7143ABB09E255,300002881,C5780EA698D71EDE8CB71437223BA255,C5780EA698D71EDE8CB712767C9D6254,EUR,3752.07,3153.00,599.07,P,,I
C5780EA698D71EDE8CB7143ABB0A0255,300002882,C5780EA698D71EDE8CB71437223BC255,C5780EA698D71EDE8CB712767C9D6254,EUR,549.78,462.00,87.78,P,,I
C5780EA698D71EDE8CB7143ABB0A2255,300002883,C5780EA698D71EDE8CB71437223BE255,C5780EA698D71EDE8CB712767C9C4254,EUR,2343.94,1969.70,374.24,P,,I
C5780EA698D71EDE8CB7143ABB0A4255,300002884,C5780EA698D71EDE8CB71437223C0255,C5780EA698D71EDE8CB712767C9B0254,EUR,6298.57,5292.92,1005.65,P,,I
C5780EA698D71EDE8CB7143ABB0A6255,300002885,C5780EA698D71EDE8CB71437223C2255,C5780EA698D71EDE8CB712767C9F8254,EUR,3510.75,2950.20,560.55,P,,I
C5780EA698D71EDE8CB7143ABB0A8255,300002886,C5780EA698D71EDE8CB71437223C4255,C5780EA698D71EDE8CB712767C9D0254,EUR,11738.16,9864.00,1874.16,P,,I
C5780EA698D71EDE8CB7143ABB0AA255,300002887,C5780EA698D71EDE8CB71437223C6255,C5780EA698D71EDE8CB712767C9E4254,EUR,13258.98,11142.00,2116.98,P,,I
C5780EA698D71EDE8CB7143ABB0AC255,300002888,C5780EA698D71EDE8CB71437223C8255,C5780EA698D71EDE8CB712767C9BA254,EUR,16561.23,13917.00,2644.23,P,,I
C5780EA698D71EDE8CB7143ABB0AE255,300002889,C5780EA698D71EDE8CB71437223CA255,C5780EA698D71EDE8CB712767C9D2254,EUR,3422.44,2876.00,546.44,P,,I
C5780EA698D71EDE8CB7143ABB0B0255,300002890,C5780EA698D71EDE8CB71437223CC255,C5780EA698D71EDE8CB712767C9E6254,EUR,8745.31,7349.00,1396.31,P,,I
C5780EA698D71EDE8CB7143ABB0B2255,300002891,C5780EA698D71EDE8CB71437223CE255,C5780EA698D71EDE8CB712767C9B2254,EUR,5961.53,5009.69,951.84,P,,I
C5780EA698D71EDE8CB7143ABB0B4255,300002892,C5780EA698D71EDE8CB71437223D0255,C5780EA698D71EDE8CB712767C9BA254,EUR,31419.57,26403.00,5016.57,P,,I
C5780EA698D71EDE8CB7143ABB0B6255,300002893,C5780EA698D71EDE8CB71437223D2255,C5780EA698D71EDE8CB712767C9D0254,EUR,7450.59,6261.00,1189.59,P,,I
C5780EA698D71EDE8CB7143ABB0B8255,300002894,C5780EA698D71EDE8CB71437223D4255,C5780EA698D71EDE8CB712767C9D0254,EUR,3803.24,3196.00,607.24,P,,I
C5780EA698D71EDE8CB7143ABB0BA255,300002895,C5780EA698D71EDE8CB71437223D6255,C5780EA698D71EDE8CB712767C9EE254,EUR,7134.01,5994.96,1139.05,P,,I
C5780EA698D71EDE8CB7143ABB0BC255,300002896,C5780EA698D71EDE8CB71437223D8255,C5780EA698D71EDE8CB712767C9B8254,EUR,8212.15,6900.97,1311.18,P,,I
C5780EA698D71EDE8CB7143ABB0BE255,300002897,C5780EA698D71EDE8CB71437223DA255,C5780EA698D71EDE8CB712767C9D4254,EUR,3257.03,2737.00,520.03,P,,I
C5780EA698D71EDE8CB7143ABB0C0255,300002898,C5780EA698D71EDE8CB71437223DC255,C5780EA698D71EDE8CB712767CA00254,EUR,2645.37,2223.00,422.37,P,,I
C5780EA698D71EDE8CB7143ABB0C2255,300002899,C5780EA698D71EDE8CB71437223DE255,C5780EA698D71EDE8CB712767CA02254,EUR,7022.19,5901.00,1121.19,P,,I
C5780EA698D71EDE8CB7143ABB0C4255,300002900,C5780EA698D71EDE8CB71437223E0255,C5780EA698D71EDE8CB712767C9D8254,EUR,7650.51,6429.00,1221.51,P,,I
C5780EA698D71EDE8CB7143ABB0C6255,300002901,C5780EA698D71EDE8CB71437223E2255,C5780EA698D71EDE8CB712767C9B2254,EUR,3986.25,3349.79,636.46,P,,I
C5780EA698D71EDE8CB7143ABB0C8255,300002902,C5780EA698D71EDE8CB71437223E4255,C5780EA698D71EDE8CB712767C9CA254,EUR,3778.25,3175.00,603.25,P,,I
C5780EA698D71EDE8CB7143ABB0CA255,300002903,C5780EA698D71EDE8CB71437223E6255,C5780EA698D71EDE8CB712767C9C0254,EUR,9599.61,8066.90,1532.71,P,,I
C5780EA698D71EDE8CB7143ABB0CC255,300002904,C5780EA698D71EDE8CB71437223E8255,C5780EA698D71EDE8CB712767C9E2254,EUR,9859.15,8285.00,1574.15,P,,I
C5780EA698D71EDE8CB7143ABB0CE255,300002905,C5780EA698D71EDE8CB71437223EA255,C5780EA698D71EDE8CB712767C9C4254,EUR,7388.11,6208.50,1179.61,P,,I
C5780EA698D71EDE8CB7143ABB0D0255,300002906,C5780EA698D71EDE8CB71437223EC255,C5780EA698D71EDE8CB712767CA00254,EUR,819.91,689.00,130.91,P,,I
C5780EA698D71EDE8CB7143ABB0D2255,300002907,C5780EA698D71EDE8CB71437223EE255,C5780EA698D71EDE8CB712767C9BC254,EUR,5922.63,4977.00,945.63,P,,I
C5780EA698D71EDE8CB7143ABB0D4255,300002908,C5780EA698D71EDE8CB71437223F0255,C5780EA698D71EDE8CB712767C9E6254,EUR,5696.53,4787.00,909.53,P,,I
C5780EA698D71EDE8CB7143ABB0D6255,300002909,C5780EA698D71EDE8CB71437223F2255,C5780EA698D71EDE8CB712767C9D8254,EUR,9157.05,7695.00,1462.05,P,,I
C5780EA698D71EDE8CB7143ABB0D8255,300002910,C5780EA698D71EDE8CB71437223F4255,C5780EA698D71EDE8CB712767C9FE254,EUR,4934.93,4147.00,787.93,P,,I
C5780EA698D71EDE8CB7143ABB0DA255,300002911,C5780EA698D71EDE8CB71437223F6255,C5780EA698D71EDE8CB712767C9FE254,EUR,4934.93,4147.00,787.93,P,,I
C5780EA698D71EDE8CB7143ABB0DC255,300002912,C5780EA698D71EDE8CB71437223F8255,C5780EA698D71EDE8CB712767C9F8254,EUR,2234.12,1877.40,356.72,P,,I
C5780EA698D71EDE8CB7143ABB0DE255,300002913,C5780EA698D71EDE8CB71437223FA255,C5780EA698D71EDE8CB712767C9D2254,EUR,4928.98,4142.00,786.98,P,,I
C5780EA698D71EDE8CB7143ABB0E0255,300002914,C5780EA698D71EDE8CB71437223FC255,C5780EA698D71EDE8CB712767C9B6254,EUR,2646.53,2223.97,422.56,P,,I
C5780EA698D71EDE8CB7143ABB0E2255,300002915,C5780EA698D71EDE8CB71437223FE255,C5780EA698D71EDE8CB712767C9F6254,EUR,3527.05,2963.90,563.15,P,,I
C5780EA698D71EDE8CB7143ABB0E4255,300002916,C5780EA698D71EDE8CB7143722400255,C5780EA698D71EDE8CB712767C9B8254,EUR,3546.16,2979.97,566.19,P,,I
C5780EA698D71EDE8CB7143ABB0E6255,300002917,C5780EA698D71EDE8CB7143722402255,C5780EA698D71EDE8CB712767C9E8254,EUR,6539.05,5495.00,1044.05,P,,I
C5780EA698D71EDE8CB7143ABB0E8255,300002918,C5780EA698D71EDE8CB7143722404255,C5780EA698D71EDE8CB712767C9E8254,EUR,3340.33,2807.00,533.33,P,,I
C5780EA698D71EDE8CB7143ABB0EA255,300002919,C5780EA698D71EDE8CB7143722406255,C5780EA698D71EDE8CB712767C9C8254,EUR,3680.19,3092.60,587.59,P,,I
C5780EA698D71EDE8CB7143ABB0EC255,300002920,C5780EA698D71EDE8CB7143722408255,C5780EA698D71EDE8CB712767C9E6254,EUR,8745.31,7349.00,1396.31,P,,I
C5780EA698D71EDE8CB7143ABB0EE255,300002921,C5780EA698D71EDE8CB714372240A255,C5780EA698D71EDE8CB712767C9FC254,EUR,828.24,696.00,132.24,P,,I
C5780EA698D71EDE8CB7143ABB0F0255,300002922,C5780EA698D71EDE8CB714372240C255,C5780EA698D71EDE8CB712767C9F2254,EUR,584.29,491.00,93.29,P,,I
C5780EA698D71EDE8CB7143ABB0F2255,300002923,C5780EA698D71EDE8CB714372240E255,C5780EA698D71EDE8CB712767C9FA254,EUR,1765.88,1483.93,281.95,P,,I
C5780EA698D71EDE8CB7143ABB0F4255,300002924,C5780EA698D71EDE8CB7143722410255,C5780EA698D71EDE8CB712767C9B4254,EUR,8246.32,6929.68,1316.64,P,,I
C5780EA698D71EDE8CB7143ABB0F6255,300002925,C5780EA698D71EDE8CB7143722412255,C5780EA698D71EDE8CB712767C9F8254,EUR,2992.86,2515.00,477.86,P,,I
C5780EA698D71EDE8CB7143ABB0F8255,300002926,C5780EA698D71EDE8CB7143722414255,C5780EA698D71EDE8CB712767C9F6254,EUR,1520.46,1277.70,242.76,P,,I
C5780EA698D71EDE8CB7143ABB0FA255,300002927,C5780EA698D71EDE8CB7143722416255,C5780EA698D71EDE8CB712767C9F6254,EUR,808.84,679.70,129.14,P,,I
C5780EA698D71EDE8CB7143ABB0FC255,300002928,C5780EA698D71EDE8CB7143722418255,C5780EA698D71EDE8CB712767C9D4254,EUR,2203.88,1852.00,351.88,P,,I
C5780EA698D71EDE8CB7143ABB0FE255,300002929,C5780EA698D71EDE8CB714372241A255,C5780EA698D71EDE8CB712767C9D8254,EUR,7187.60,6040.00,1147.60,P,,I
C5780EA698D71EDE8CB7143ABB100255,300002930,C5780EA698D71EDE8CB714372241C255,C5780EA698D71EDE8CB712767CA00254,EUR,3001.18,2522.00,479.18,P,,I
C5780EA698D71EDE8CB7143ABB102255,300002931,C5780EA698D71EDE8CB714372241E255,C5780EA698D71EDE8CB712767C9B0254,EUR,3090.42,2596.99,493.43,P,,I
C5780EA698D71EDE8CB7143ABB104255,300002932,C5780EA698D71EDE8CB7143722420255,C5780EA698D71EDE8CB712767C9EA254,EUR,3919.86,3294.00,625.86,P,,I
C5780EA698D71EDE8CB7143ABB106255,300002933,C5780EA698D71EDE8CB7143722422255,C5780EA698D71EDE8CB712767C9F8254,EUR,1397.06,1174.00,223.06,P,,I
C5780EA698D71EDE8CB7143ABB108255,300002934,C5780EA698D71EDE8CB7143722424255,C5780EA698D71EDE8CB712767CA04254,EUR,20566.77,17283.00,3283.77,P,,I
C5780EA698D71EDE8CB7143ABB10A255,300002935,C5780EA698D71EDE8CB7143722426255,C5780EA698D71EDE8CB712767C9BA254,EUR,36505.63,30677.00,5828.63,P,,I
C5780EA698D71EDE8CB7143ABB10C255,300002936,C5780EA698D71EDE8CB7143722428255,C5780EA698D71EDE8CB712767C9D8254,EUR,11252.64,9456.00,1796.64,P,,I
C5780EA698D71EDE8CB7143ABB10E255,300002937,C5780EA698D71EDE8CB714372242A255,C5780EA698D71EDE8CB712767C9B8254,EUR,11666.69,9803.94,1862.75,P,,I
C5780EA698D71EDE8CB7143ABB110255,300002938,C5780EA698D71EDE8CB714372242C255,C5780EA698D71EDE8CB712767C9B2254,EUR,7936.89,6669.66,1267.23,P,,I
C5780EA698D71EDE8CB7143ABB112255,300002939,C5780EA698D71EDE8CB714372242E255,C5780EA698D71EDE8CB712767C9CC254,EUR,1651.72,1388.00,263.72,P,,I
C5780EA698D71EDE8CB7143ABB114255,300002940,C5780EA698D71EDE8CB7143722430255,C5780EA698D71EDE8CB712767C9C0254,EUR,13132.36,11035.60,2096.76,P,,I
C5780EA698D71EDE8CB7143ABB116255,300002941,C5780EA698D71EDE8CB7143722432255,C5780EA698D71EDE8CB712767C9C0254,EUR,8171.61,6866.90,1304.71,P,,I
C5780EA698D71EDE8CB7143ABB118255,300002942,C5780EA698D71EDE8CB7143722434255,C5780EA698D71EDE8CB712767C9BE254,EUR,8641.78,7262.00,1379.78,P,,I
C5780EA698D71EDE8CB7143ABB11A255,300002943,C5780EA698D71EDE8CB7143722436255,C5780EA698D71EDE8CB712767C9DA254,EUR,15404.55,12945.00,2459.55,P,,I
C5780EA698D71EDE8CB7143ABB11C255,300002944,C5780EA698D71EDE8CB7143722438255,C5780EA698D71EDE8CB712767C9E6254,EUR,2767.94,2326.00,441.94,P,,I
C5780EA698D71EDE8CB7143ABB11E255,300002945,C5780EA698D71EDE8CB714372243A255,C5780EA698D71EDE8CB712767C9E6254,EUR,8745.31,7349.00,1396.31,P,,I
C5780EA698D71EDE8CB7143ABB120255,300002946,C5780EA698D71EDE8CB714372243C255,C5780EA698D71EDE8CB712767C9D8254,EUR,5363.33,4507.00,856.33,P,,I
C5780EA698D71EDE8CB7143ABB122255,300002947,C5780EA698D71EDE8CB714372243E255,C5780EA698D71EDE8CB712767C9B6254,EUR,6375.94,5357.93,1018.01,P,,I
C5780EA698D71EDE8CB7143ABB124255,300002948,C5780EA698D71EDE8CB7143722440255,C5780EA698D71EDE8CB712767C9BE254,EUR,5413.31,4549.00,864.31,P,,I
C5780EA698D71EDE8CB7143ABB126255,300002949,C5780EA698D71EDE8CB7143722442255,C5780EA698D71EDE8CB712767C9E8254,EUR,3283.21,2759.00,524.21,P,,I
C5780EA698D71EDE8CB7143ABB128255,300002950,C5780EA698D71EDE8CB7143722444255,C5780EA698D71EDE8CB712767C9B4254,EUR,16463.09,13834.53,2628.56,P,,I
C5780EA698D71EDE8CB7143ABB12A255,300002951,C5780EA698D71EDE8CB7143722446255,C5780EA698D71EDE8CB712767CA02254,EUR,4456.55,3745.00,711.55,P,,I
C5780EA698D71EDE8CB7143ABB12C255,300002952,C5780EA698D71EDE8CB7143722448255,C5780EA698D71EDE8CB712767C9C0254,EUR,2069.17,1738.80,330.37,P,,I
C5780EA698D71EDE8CB7143ABB12E255,300002953,C5780EA698D71EDE8CB714372244A255,C5780EA698D71EDE8CB712767C9C2254,EUR,2308.48,1939.90,368.58,P,,I
C5780EA698D71EDE8CB7143ABB130255,300002954,C5780EA698D71EDE8CB714372244C255,C5780EA698D71EDE8CB712767C9CA254,EUR,6262.97,5263.00,999.97,P,,I
C5780EA698D71EDE8CB7143ABB132255,300002955,C5780EA698D71EDE8CB714372244E255,C5780EA698D71EDE8CB712767C9F6254,EUR,3980.08,3344.60,635.48,P,,I
C5780EA698D71EDE8CB7143ABB134255,300002956,C5780EA698D71EDE8CB7143722450255,C5780EA698D71EDE8CB712767C9C4254,EUR,2457.23,2064.90,392.33,P,,I
C5780EA698D71EDE8CB7143ABB136255,300002957,C5780EA698D71EDE8CB7143722452255,C5780EA698D71EDE8CB712767C9CC254,EUR,1535.10,1290.00,245.10,P,,I
C5780EA698D71EDE8CB7143ABB138255,300002958,C5780EA698D71EDE8CB7143722454255,C5780EA698D71EDE8CB712767C9C0254,EUR,9599.61,8066.90,1532.71,P,,I
C5780EA698D71EDE8CB7143ABB13A255,300002959,C5780EA698D71EDE8CB7143722456255,C5780EA698D71EDE8CB712767CA04254,EUR,22350.58,18782.00,3568.58,P,,I
C5780EA698D71EDE8CB7143ABB13C255,300002960,C5780EA698D71EDE8CB7143722458255,C5780EA698D71EDE8CB712767C9DC254,EUR,53414.34,44886.00,8528.34,P,,I
C5780EA698D71EDE8CB7143ABB13E255,300002961,C5780EA698D71EDE8CB714372245A255,C5780EA698D71EDE8CB712767C9B2254,EUR,12208.56,10259.30,1949.26,P,,I
C5780EA698D71EDE8CB7143ABB140255,300002962,C5780EA698D71EDE8CB714372245C255,C5780EA698D71EDE8CB712767C9D8254,EUR,10491.04,8816.00,1675.04,P,,I
C5780EA698D71EDE8CB7143ABB142255,300002963,C5780EA698D71EDE8CB714372245E255,C5780EA698D71EDE8CB712767C9F0254,EUR,470.00,394.96,75.04,P,,I
C5780EA698D71EDE8CB7143ABB144255,300002964,C5780EA698D71EDE8CB7143722460255,C5780EA698D71EDE8CB712767C9C4254,EUR,2755.56,2315.60,439.96,P,,I
C5780EA698D71EDE8CB7143ABB146255,300002965,C5780EA698D71EDE8CB7143722462255,C5780EA698D71EDE8CB712767C9C0254,EUR,13132.36,11035.60,2096.76,P,,I
C5780EA698D71EDE8CB7143ABB148255,300002966,C5780EA698D71EDE8CB7143722464255,C5780EA698D71EDE8CB712767C9AE254,EUR,2904.79,2441.00,463.79,P,,I
C5780EA698D71EDE8CB7143ABB14A255,300002967,C5780EA698D71EDE8CB7143722466255,C5780EA698D71EDE8CB712767C9F8254,EUR,2354.54,1978.60,375.94,P,,I
C5780EA698D71EDE8CB7143ABB14C255,300002968,C5780EA698D71EDE8CB7143722468255,C5780EA698D71EDE8CB712767C9B6254,EUR,4347.01,3652.95,694.06,P,,I
C5780EA698D71EDE8CB7143ABB14E255,300002969,C5780EA698D71EDE8CB714372246A255,C5780EA698D71EDE8CB712767C9D4254,EUR,947.24,796.00,151.24,P,,I
C5780EA698D71EDE8CB7143ABB150255,300002970,C5780EA698D71EDE8CB714372246C255,C5780EA698D71EDE8CB712767C9BA254,EUR,27504.47,23113.00,4391.47,P,,I
C5780EA698D71EDE8CB7143ABB152255,300002971,C5780EA698D71EDE8CB714372246E255,C5780EA698D71EDE8CB712767C9F2254,EUR,252.28,212.00,40.28,P,,I
C5780EA698D71EDE8CB7143ABB154255,300002972,C5780EA698D71EDE8CB7143722470255,C5780EA698D71EDE8CB712767C9DE254,EUR,108157.91,90889.00,17268.91,P,,I
C5780EA698D71EDE8CB7143ABB156255,300002973,C5780EA698D71EDE8CB7143722472255,C5780EA698D71EDE8CB712767C9DA254,EUR,19452.93,16347.00,3105.93,P,,I
C5780EA698D71EDE8CB7143ABB158255,300002974,C5780EA698D71EDE8CB7143722474255,C5780EA698D71EDE8CB712767C9E2254,EUR,5822.67,4893.00,929.67,P,,I
C5780EA698D71EDE8CB7143ABB15A255,300002975,C5780EA698D71EDE8CB7143722476255,C5780EA698D71EDE8CB712767C9D8254,EUR,13876.59,11661.00,2215.59,P,,I
C5780EA698D71EDE8CB7143ABB15C255,300002976,C5780EA698D71EDE8CB7143722478255,C5780EA698D71EDE8CB712767C9E0254,EUR,60698.33,51007.00,9691.33,P,,I
C5780EA698D71EDE8CB7143ABB15E255,300002977,C5780EA698D71EDE8CB714372247A255,C5780EA698D71EDE8CB712767C9D4254,EUR,854.42,718.00,136.42,P,,I
C5780EA698D71EDE8CB7143ABB160255,300002978,C5780EA698D71EDE8CB714372247C255,C5780EA698D71EDE8CB712767C9D2254,EUR,3051.16,2564.00,487.16,P,,I
C5780EA698D71EDE8CB7143ABB162255,300002979,C5780EA698D71EDE8CB714372247E255,C5780EA698D71EDE8CB712767C9C8254,EUR,7360.39,6185.20,1175.19,P,,I
C5780EA698D71EDE8CB7143ABB164255,300002980,C5780EA698D71EDE8CB7143722480255,C5780EA698D71EDE8CB712767C9B0254,EUR,9292.66,7808.95,1483.71,P,,I
C5780EA698D71EDE8CB7143ABB166255,300002981,C5780EA698D71EDE8CB7143722482255,C5780EA698D71EDE8CB712767CA04254,EUR,5015.85,4215.00,800.85,P,,I
C5780EA698D71EDE8CB7143ABB168255,300002982,C5780EA698D71EDE8CB7143722484255,C5780EA698D71EDE8CB712767C9E4254,EUR,3523.59,2961.00,562.59,P,,I
C5780EA698D71EDE8CB7143ABB16A255,300002983,C5780EA698D71EDE8CB7143722486255,C5780EA698D71EDE8CB712767C9B2254,EUR,9698.13,8149.69,1548.44,P,,I
C5780EA698D71EDE8CB7143ABB16C255,300002984,C5780EA698D71EDE8CB7143722488255,C5780EA698D71EDE8CB712767C9B6254,EUR,6117.69,5140.92,976.77,P,,I
C5780EA698D71EDE8CB7143ABB16E255,300002985,C5780EA698D71EDE8CB714372248A255,C5780EA698D71EDE8CB712767C9FC254,EUR,2277.66,1914.00,363.66,P,,I
C5780EA698D71EDE8CB7143ABB170255,300002986,C5780EA698D71EDE8CB714372248C255,C5780EA698D71EDE8CB712767C9E4254,EUR,20253.80,17020.00,3233.80,P,,I
C5780EA698D71EDE8CB7143ABB172255,300002987,C5780EA698D71EDE8CB714372248E255,C5780EA698D71EDE8CB712767C9D6254,EUR,7575.54,6366.00,1209.54,P,,I
